date,price
2023-08-31,27278.7778485844
2023-09-01,25906.2988725843
2023-09-02,25833.2508917843
2023-09-03,25971.4848917842
2023-09-04,25788.6969109844
2023-09-05,25812.9419109843
2023-09-06,25755.1728917844
2023-09-07,26213.9048725841
2023-09-08,25876.3468725845
2023-09-09,25916.6218533844
2023-09-10,25835.0228917845
2023-09-11,25168.5809685848
2023-09-12,25863.3978917843
2023-09-13,26277.2068533839
2023-09-14,26578.2758149837
2023-09-15,26608.7018149836
2023-09-16,26529.3388341836
2023-09-17,26704.8048149835
2023-09-18,26755.4938149835
2023-09-19,27256.3548149829
2023-09-20,27094.9128533831
2023-09-21,26589.4308533838
2023-09-22,26561.1678725838
2023-09-23,26580.2298533838
2023-09-24,26594.2688341837
2023-09-25,26316.8479493841
2023-09-26,26193.9509685842
2023-09-27,26405.5819493841
2023-09-28,27026.2878533836
2023-09-29,26946.2158533836
2023-09-30,26967.3498341835
2023-10-01,27975.2897431828
2023-10-02,28453.5077047823
2023-10-03,27789.1657431829
2023-10-04,27435.1058101834
2023-10-05,27797.0227431828
2023-10-06,27944.7837239828
2023-10-07,27992.3147047827
2023-10-08,27963.8827047827
2023-10-09,27583.1307431833
2023-10-10,27393.0377623834
2023-10-11,26823.0547623838
2023-10-12,26738.3997815841
2023-10-13,26864.6237623838
2023-10-14,26922.5347431838
2023-10-15,27165.8947431836
2023-10-16,28552.7457047823
2023-10-17,28503.9767047823
2023-10-18,28315.3487239825
2023-10-19,28702.9716863822
2023-10-20,29672.3846479817
2023-10-21,29973.5986095816
2023-10-22,30029.0376095814
2023-10-23,30512.6885711813
2023-10-24,33825.3073943787
2023-10-25,34539.0642971783
2023-10-26,34521.7943163783
2023-10-27,34089.1183547786
2023-10-28,34078.7653547787
2023-10-29,34488.4143163784
2023-10-30,34485.5993163785
2023-10-31,34667.2402779784
2023-11-01,35422.3311827781
2023-11-02,35393.2182011781
2023-11-03,34593.6963163786
2023-11-04,34856.9683163785
2023-11-05,35045.5892779785
2023-11-06,35057.1222779785
2023-11-07,35353.7062779783
2023-11-08,36520.0201635777
2023-11-09,36702.3521635777
2023-11-10,37416.5890663773
2023-11-11,37258.8571251774
2023-11-12,37071.2181443775
2023-11-13,36592.5891635779
2023-11-14,36611.1851635779
2023-11-15,37892.4330855769
2023-11-16,38059.2150663768
2023-11-17,36273.7202019783
2023-11-18,36530.5901635778
2023-11-19,36947.1401443775
2023-11-20,37487.3180855772
2023-11-21,37378.2650855773
2023-11-22,37547.6780663772
2023-11-23,37416.9900663774
2023-11-24,37640.0930471772
2023-11-25,37432.2970663773
2023-11-26,37434.1590471773
2023-11-27,37093.7801251776
2023-11-28,37719.1980471772
2023-11-29,37869.6280271771
2023-11-30,37777.6930471772
2023-12-01,38845.0719307765
2023-12-02,39438.7438723763
2023-12-03,39950.9027947762
2023-12-04,41952.7304195748
2023-12-05,44036.9839307736
2023-12-06,43744.7903715736
2023-12-07,43404.715389574
2023-12-08,44198.9559307734
2023-12-09,43810.245949975
2023-12-10,43222.5733139745
2023-12-11,41166.9393907754
2023-12-12,41398.6803907753
2023-12-13,42939.7953331742
2023-12-14,42896.5733523743
2023-12-15,42003.5003523748
2023-12-16,42232.7523331748
2023-12-17,41295.1123907753
2023-12-18,41232.6233907754
2023-12-19,42386.4363523747
2023-12-20,43941.5783715737
2023-12-21,43803.1903715738
2023-12-22,43881.3103524737
2023-12-23,43739.5421372235
2023-12-24,43016.1176211831
2023-12-25,43613.1420846622
2023-12-26,42520.4015112687
2023-12-27,43442.8545582321
2023-12-28,42627.8535313684
2023-12-29,42099.40280858
2023-12-30,42156.9011497639
2023-12-31,42265.185654866
2024-01-01,44167.3302140774
2024-01-02,45074.5647456304
2024-01-03,43410.8970246778
2024-01-04,44337.6052294093
2024-01-05,44141.2598414337
2024-01-06,43585.3209063693
2024-01-07,44129.8677958825
2024-01-08,46660.7650644273
2024-01-09,46361.4183805183
2024-01-10,46264.6429626607
2024-01-11,46225.7952432724
2024-01-12,43017.3399232219
2024-01-13,42827.8123953929
2024-01-14,42677.4935498991
2024-01-15,42775.6108368414
2024-01-16,43153.6823659752
2024-01-17,42656.1686686981
2024-01-18,41304.0850694271
2024-01-19,41495.2507334602
2024-01-20,41804.9702584661
2024-01-21,41735.9031911733
2024-01-22,39702.3593677904
2024-01-23,39773.4668864631
2024-01-24,40037.4636126626
2024-01-25,40172.1793394487
2024-01-26,41671.8642644728
2024-01-27,42132.1344196042
2024-01-28,42252.7264293551
2024-01-29,43179.3887078522
2024-01-30,42805.9381835275
2024-01-31,42565.0614639908
2024-02-01,43035.3444634985
2024-02-02,43110.1930217704
2024-02-03,43161.0233602055
2024-02-04,42869.4622843294
2024-02-05,43137.618598887
2024-02-06,44092.9496575486
2024-02-07,44781.5644861649
2024-02-08,47228.9060465811
2024-02-09,47542.8954317403
2024-02-10,48153.3255724818
2024-02-11,48387.9627494349
2024-02-12,50085.1121485302
2024-02-13,49636.1349962561
2024-02-14,52075.6675764112
2024-02-15,52193.0795473456
2024-02-16,52183.3926304989
2024-02-17,51901.3837217957
2024-02-18,51785.1123112424
2024-02-19,52456.4665127057
2024-02-20,52081.9544656104
2024-02-21,51615.0743456431
2024-02-22,51431.4069991211
2024-02-23,51150.9082519336
2024-02-24,51026.4756474042
2024-02-25,51197.4322578304
2024-02-26,54969.6580183911
2024-02-27,56996.8864669953
2024-02-28,63123.4442126464
2024-02-29,62103.2064992507
2024-03-01,64225.5348731726
2024-03-02,61444.1212838384
2024-03-03,63602.1193051336
2024-03-04,67454.8932881553
2024-03-05,66912.0742307694
2024-03-06,65880.1348152392
2024-03-07,67553.5300254217
2024-03-08,68194.2095879857
2024-03-09,69191.1175066142
2024-03-10,72045.2474891422
2024-03-11,72252.2756507063
2024-03-12,71646.6673797851
2024-03-13,73520.5096969992
2024-03-14,71578.3295177408
2024-03-15,69425.7547243613
2024-03-16,68400.0946037322
2024-03-17,66783.383652887
2024-03-18,67589.8475962511
2024-03-19,64475.8924629908
2024-03-20,61463.9456659137
2024-03-21,67144.9459731471
2024-03-22,67221.2345692354
2024-03-23,65048.5932952584
2024-03-24,64984.5761539217
2024-03-25,63950.4448564079
2024-03-26,69699.4723097793
2024-03-27,69329.1887657348
2024-03-28,70220.4223204594
2024-03-29,67912.2598272845
2024-03-30,69821.6346416285
2024-03-31,69588.2367677392
2024-04-01,71538.1823865143
2024-04-02,65985.9471881741
2024-04-03,65992.8236236883
2024-04-04,67750.1047747424
2024-04-05,68016.3427062517
2024-04-06,69128.1322842496
2024-04-07,70685.7133724607
2024-04-08,72165.8668633243
2024-04-09,71213.3497547562
2024-04-10,69431.421381263
2024-04-11,71151.6923547249
2024-04-12,71101.0423176855
2024-04-13,68687.0227662435
2024-04-14,66156.1773483661
2024-04-15,66249.5563664683
2024-04-16,63623.3539048105
2024-04-17,60448.3965518752
2024-04-18,61193.8151941293
2024-04-19,64571.8940414947
2024-04-20,63984.7624272873
2024-04-21,65055.46973079
2024-04-22,66486.9360304761
2024-04-23,65890.3215624686
2024-04-24,64142.6685548909
2024-04-25,63953.4849464936
2024-04-26,63768.9078020373
2024-04-27,64126.3822141146
2024-04-28,63343.8944053536
2024-04-29,60943.8652356833
2024-04-30,60434.9266522147
2024-05-01,60014.5064516172
2024-05-02,61000.0253051733
2024-05-03,61330.8339864425
2024-05-04,62010.0947748767
2024-05-05,61703.4654807244
2024-05-06,63618.9675622624
2024-05-07,63158.0615179743
2024-05-08,63257.0285132323
2024-05-09,64261.7349836612
2024-05-10,63156.963025726
2024-05-11,62903.8442313429
2024-05-12,61910.7181887649
2024-05-13,63152.5766831779
2024-05-14,63845.4065394376
2024-05-15,62988.8323795252
2024-05-16,66800.2358288232
2024-05-17,65673.0144304057
2024-05-18,66043.4064247532
2024-05-19,66911.5742815862
2024-05-20,70196.9824201099
2024-05-21,69623.4939552498
2024-05-22,68811.6850686437
2024-05-23,68688.8334033677
2024-05-24,68621.1953997034
2024-05-25,68451.136751825
2024-05-26,69022.2447244652
2024-05-27,69324.2989042125
2024-05-28,69103.9063792244
2024-05-29,70456.4832384258
2024-05-30,70855.1936541077
2024-05-31,71114.4527903859
2024-06-01,71069.0928523778
2024-06-02,69888.5661652992
2024-06-03,69402.6664583878
2024-06-04,68977.3865308481
2024-06-05,69146.4954798005
2024-06-06,70087.0253740812
2024-06-07,69867.9339883702
2024-06-08,69901.7114227294
2024-06-09,69752.4923370843
2024-06-10,70231.4244192942
2024-06-11,69959.4351825857
2024-06-12,69986.7493892573
2024-06-13,67989.3748413293
2024-06-14,63626.7442357549
2024-06-15,64493.6754969962
2024-06-16,65053.9706900149
2024-06-17,64920.1542875651
2024-06-18,64855.5372270454
2024-06-19,65156.4983352397
2024-06-20,65088.9103315755
2024-06-21,64598.0084481663
2024-06-22,61998.4125217619
2024-06-23,60924.6408954069
2024-06-24,60894.7635886055
2024-06-25,61168.8329745204
2024-06-26,60784.6267441056
2024-06-27,60674.5398996056
2024-06-28,61153.8167753105
2024-06-29,61302.0458609556
2024-06-30,62151.8338605019
2024-07-01,62550.4943370676
2024-07-02,62378.6085968754
2024-07-03,59942.4481879928
2024-07-04,60179.6566516414
2024-07-05,59957.9141045435
2024-07-06,58650.2553531843
2024-07-07,58618.0678046236
2024-07-08,58558.1907024924
2024-07-09,59042.0904093839
2024-07-10,58863.1748200042
2024-07-11,59130.4136940703
2024-07-12,57906.034731844
2024-07-13,57849.2311316562
2024-07-14,57824.9167934278
2024-07-15,57883.1138071251
2024-07-16,59001.9932754407
2024-07-17,63149.0963524217
2024-07-18,61999.3124709451
2024-07-19,64095.5457991957
2024-07-20,66064.9115068802
2024-07-21,69138.9692357716
2024-07-22,67995.4715889701
2024-07-23,67946.72077517
2024-07-24,67819.2294123117
2024-07-25,67807.7472662264
2024-07-26,68052.9600539665
2024-07-27,67941.1239367732
2024-07-28,68226.5455424222
2024-07-29,69001.9398439482
2024-07-30,68780.4884194208
2024-07-31,68727.185846742
2024-08-01,69240.5584722222
2024-08-02,68987.8394659971
2024-08-03,68814.0438467247
2024-08-04,68975.2766832818
2024-08-05,69160.6337357635
2024-08-06,68982.7978955828
2024-08-07,68947.2205629407
2024-08-08,69148.2517912173
2024-08-09,69157.7387088758
2024-08-10,68971.8805179576
2024-08-11,69230.1716553756
2024-08-12,68971.9805171458
2024-08-13,69092.9227685555
2024-08-14,68758.7980218809
2024-08-15,69057.1453351866
2024-08-16,68945.0214267232
2024-08-17,68744.7539900429
2024-08-18,68986.8394668089
2024-08-19,69146.4954798005
2024-08-20,68914.3442215686
2024-08-21,69196.9308987867
2024-08-22,69100.0119238687
2024-08-23,69172.0193917246
2024-08-24,68813.3438475365
2024-08-25,68941.6209750413
2024-08-26,68775.5311943858
2024-08-27,68896.0825275691
2024-08-28,68953.5861269452
2024-08-29,69097.8221644888
2024-08-30,68982.4978964061
2024-08-31,68916.5444108759
2024-09-01,69045.8631882895
2024-09-02,69040.263791665
2024-09-03,68758.7980218809
2024-09-04,69056.2453359984
2024-09-05,68936.7217082412
2024-09-06,68919.6444841403
2024-09-07,69020.8488508846
2024-09-08,69061.2459840042
2024-09-09,68874.4774462556
2024-09-10,69115.8188478324
2024-09-11,69110.0004513079
2024-09-12,69137.5148404669
2024-09-13,69067.4644781756
2024-09-14,69004.4401740121
2024-09-15,69063.7638256648
2024-09-16,68972.4805171458
2024-09-17,69042.9627366187
2024-09-18,69033.775820051
2024-09-19,69011.3718895668
2024-09-20,68959.0049253162
2024-09-21,69138.0148396551
2024-09-22,69045.1631891014
2024-09-23,69077.0404448314
2024-09-24,69128.8322834261
2024-09-25,69084.6047107907
2024-09-26,69066.3644789874
2024-09-27,69121.1172443569
2024-09-28,69074.4179484113
2024-09-29,69064.6640264889
2024-09-30,69118.7169143052
2024-10-01,69179.4139279908
2024-10-02,69158.6387080642
2024-10-03,69130.1254705413
2024-10-04,69103.9063792244
2024-10-05,69220.8848922273
2024-10-06,69222.0848906153
2024-10-07,69255.3622871692
2024-10-08,69304.794523339
2024-10-09,69305.0945225272
2024-10-10,69309.9939184604
2024-10-11,69289.0897853285
2024-10-12,69222.0848906153
2024-10-13,69308.5939192722
2024-10-14,69316.3931738508
2024-10-15,69290.7897836988
2024-10-16,69330.4900993783
2024-10-17,69337.1895547742
2024-10-18,69279.7920228608
2024-10-19,69342.0889507073
2024-10-20,75026.3245248442
2024-10-21,77752.333089826
2024-10-22,78651.1148166724
2024-10-23,78850.3709599255
2024-10-24,80044.2403711522
2024-10-25,82251.1831845212
2024-10-26,82957.3974271077
2024-10-27,83245.7538639553
2024-10-28,83254.1507908138
2024-10-29,82837.0054173568
2024-10-30,82142.3930223465
2024-10-31,79651.3388902627
2024-11-01,83147.6626502563
2024-11-02,83256.2396899785
2024-11-03,84157.3214552133
2024-11-04,85147.2983937889
2024-11-05,86054.9772627743
2024-11-06,85642.1621069845
2024-11-07,89152.7088173337
2024-11-08,93157.0982073657
2024-11-09,89946.4281585209
2024-11-10,94154.6757435284
2024-11-11,90858.0027212554
2024-11-12,89047.51971594
2024-11-13,88753.8629717242
2024-11-14,89263.9996728736
2024-11-15,89452.4654176187
2024-11-16,90159.9178238333
2024-11-17,91059.5896427036
2024-11-18,91545.4892888064
2024-11-19,88657.8643714646
2024-11-20,87759.1024947143
2024-11-21,87753.7028977977
2024-11-22,86858.0357528001
2024-11-23,90254.2563731562
2024-11-24,89248.2027997358
2024-11-25,91752.9455336973
2024-11-26,92145.2489918607
2024-11-27,92359.3290504321
2024-11-28,93450.1549923982
2024-11-29,93854.8600996174
2024-11-30,92861.6312568903
2024-12-01,92454.7503317724
2024-12-02,91351.9461803631
2024-12-03,91752.8455336973
2024-12-04,87452.8536567122
2024-12-05,87350.0552076322
2024-12-06,89354.8012992816
2024-12-07,88654.0644223096
2024-12-08,91853.4439335534
2024-12-09,93953.0572397733
2024-12-10,93449.9549923982
2024-12-11,93260.9892885077
2024-12-12,94450.5326359739
2024-12-13,95257.9706249033
2024-12-14,97655.2933747664
2024-12-15,96151.1234467951
2024-12-16,96949.57538727
2024-12-17,97053.4738771642
2024-12-18,98067.2003908551
2024-12-19,98851.3824702733
2024-12-20,98147.1323456173
2024-12-21,97858.6759095818
2024-12-22,97843.8789947272
2024-12-23,98049.5030759482
2024-12-24,98676.0973968281
2024-12-25,99299.1927492124
2024-12-26,95795.5165975983
2024-12-27,94164.8603483526
2024-12-28,95163.9319264048
2024-12-29,93530.2284378695
2024-12-30,92643.2146040146
2024-12-31,93429.2028113992
2025-01-01,94419.7575054903
2025-01-02,96886.8782682304
