date,price
2023-08-13,1839.2801756372
2023-08-14,1844.1857646579
2023-08-15,1826.9327978014
2023-08-16,1805.6590014206
2023-08-17,1684.9334573891
2023-08-18,1660.9451284571
2023-08-19,1669.4718707311
2023-08-20,1684.8520501855
2023-08-21,1667.2690996991
2023-08-22,1633.8926267598
2023-08-23,1679.2744714845
2023-08-24,1659.9446226125
2023-08-25,1652.9351167504
2023-08-26,1646.3068178601
2023-08-27,1657.5130726946
2023-08-28,1652.4574355437
2023-08-29,1729.7256498746
2023-08-30,1705.1121423041
2023-08-31,1645.6391241321
2023-09-01,1628.4911928866
2023-09-02,1637.0253385418
2023-09-03,1636.1176785766
2023-09-04,1629.6552264676
2023-09-05,1633.6293448937
2023-09-06,1632.2522842348
2023-09-07,1647.5982186154
2023-09-08,1636.1378400318
2023-09-09,1635.1623166873
2023-09-10,1616.8288799491
2023-09-11,1551.6376717999
2023-09-12,1592.4294382649
2023-09-13,1607.9884846173
2023-09-14,1626.9743262163
2023-09-15,1641.6403441678
2023-09-16,1635.2217116964
2023-09-17,1622.8967525804
2023-09-18,1637.3469881784
2023-09-19,1643.5446568866
2023-09-20,1622.8906070275
2023-09-21,1584.3070629356
2023-09-22,1593.2683304574
2023-09-23,1593.857747399
2023-09-24,1580.8533621681
2023-09-25,1588.3228677916
2023-09-26,1593.4171931027
2023-09-27,1597.4912262036
2023-09-28,1652.8827456544
2023-09-29,1667.9438329225
2023-09-30,1671.1618111903
2023-10-01,1733.8104784386
2023-10-02,1663.6275288364
2023-10-03,1656.6856238037
2023-10-04,1647.8380903281
2023-10-05,1611.4764662364
2023-10-06,1645.8314874748
2023-10-07,1634.5112732424
2023-10-08,1633.5485715949
2023-10-09,1579.8066080951
2023-10-10,1567.7129669395
2023-10-11,1566.2547858612
2023-10-12,1539.6124395074
2023-10-13,1552.0894675436
2023-10-14,1555.2568092262
2023-10-15,1558.0697934299
2023-10-16,1600.5342762528
2023-10-17,1565.4395660008
2023-10-18,1563.7498838126
2023-10-19,1567.4570729268
2023-10-20,1604.6668665067
2023-10-21,1629.304476737
2023-10-22,1663.4299449441
2023-10-23,1765.3826429207
2023-10-24,1784.4374604858
2023-10-25,1787.3976241893
2023-10-26,1804.0393004004
2023-10-27,1780.0453464483
2023-10-28,1776.6181755723
2023-10-29,1795.5459625534
2023-10-30,1810.0885684745
2023-10-31,1816.4589317668
2023-11-01,1847.0897463034
2023-11-02,1800.6210046347
2023-11-03,1832.795212562
2023-11-04,1857.6985957472
2023-11-05,1894.1576842261
2023-11-06,1899.837364376
2023-11-07,1888.124211378
2023-11-08,1889.3223471996
2023-11-09,2120.5609463695
2023-11-10,2078.2897139105
2023-11-11,2052.7138939829
2023-11-12,2045.1870407473
2023-11-13,2055.2652897926
2023-11-14,1979.0526719014
2023-11-15,2060.4084021182
2023-11-16,1960.8815523099
2023-11-17,1961.2807205392
2023-11-18,1963.2850130444
2023-11-19,2013.2044472699
2023-11-20,2022.239127894
2023-11-21,1937.0668029372
2023-11-22,2064.4252149797
2023-11-23,2062.2107269666
2023-11-24,2081.1520427333
2023-11-25,2084.413070743
2023-11-26,2063.2862406283
2023-11-27,2027.4172988226
2023-11-28,2049.3381283931
2023-11-29,2029.9291808773
2023-11-30,2052.5560758309
2023-12-01,2087.1400074286
2023-12-02,2165.7040009485
2023-12-03,2193.691554531
2023-12-04,2243.2159138525
2023-12-05,2293.8416889044
2023-12-06,2231.6613482543
2023-12-07,2357.5796331574
2023-12-08,2358.7319393053
2023-12-09,2341.1752332393
2023-12-10,2352.4627556082
2023-12-11,2224.5787846632
2023-12-12,2202.0379684959
2023-12-13,2260.6487681131
2023-12-14,2316.5790072611
2023-12-15,2219.3373100011
2023-12-16,2226.9265198074
2023-12-17,2196.4811590731
2023-12-18,2217.2733489138
2023-12-19,2177.8726106679
2023-12-20,2201.9114564016
2023-12-21,2239.5424133212
2023-12-22,2326.5249573928
2023-12-23,2309.0463748006
2023-12-24,2265.6921427011
2023-12-25,2272.5616672175
2023-12-26,2231.4653358627
2023-12-27,2378.7401102717
2023-12-28,2347.5660660267
2023-12-29,2300.6907683964
2023-12-30,2292.0653348352
2023-12-31,2281.4713016936
2024-01-01,2352.327940665
2024-01-02,2355.8364746171
2024-01-03,2210.761891527
2024-01-04,2269.0381829774
2024-01-05,2268.6472266691
2024-01-06,2241.6247100644
2024-01-07,2222.8658884902
2024-01-08,2333.032746086
2024-01-09,2344.8271586295
2024-01-10,2582.1035282908
2024-01-11,2619.6190776851
2024-01-12,2524.4601481181
2024-01-13,2576.5979052662
2024-01-14,2472.241275463
2024-01-15,2511.3636967714
2024-01-16,2587.6911147329
2024-01-17,2528.3694055031
2024-01-18,2467.018846626
2024-01-19,2489.498622694
2024-01-20,2469.589122734
2024-01-21,2453.9130976476
2024-01-22,2310.8264015416
2024-01-23,2240.6859395359
2024-01-24,2233.5617665404
2024-01-25,2217.7102754507
2024-01-26,2267.1997994558
2024-01-27,2267.886077765
2024-01-28,2257.2088341312
2024-01-29,2317.0641199179
2024-01-30,2344.4936977657
2024-01-31,2282.5445423885
2024-02-01,2303.8248223021
2024-02-02,2308.0380704094
2024-02-03,2296.0382213414
2024-02-04,2289.5461210156
2024-02-05,2298.8889049578
2024-02-06,2372.2018047905
2024-02-07,2423.7450539675
2024-02-08,2419.9065225029
2024-02-09,2487.5156654863
2024-02-10,2501.2283097031
2024-02-11,2507.5705705477
2024-02-12,2658.1160212768
2024-02-13,2642.185304207
2024-02-14,2777.902245811
2024-02-15,2824.3789422913
2024-02-16,2803.6914132082
2024-02-17,2786.6726715802
2024-02-18,2878.9981551892
2024-02-19,2943.5748006563
2024-02-20,3013.5036000099
2024-02-21,2970.3555817277
2024-02-22,2971.0073275365
2024-02-23,2921.6583093606
2024-02-24,2992.3860957317
2024-02-25,3112.6973529916
2024-02-26,3178.9936936058
2024-02-27,3244.5192465031
2024-02-28,3385.7039697372
2024-02-29,3341.9196033518
2024-03-01,3435.0539291971
2024-03-02,3422.0499214588
2024-03-03,3490.9936365072
2024-03-04,3630.4338191612
2024-03-05,3554.9646483227
2024-03-06,3819.2263127658
2024-03-07,3874.34770171
2024-03-08,3892.0611394225
2024-03-09,3915.4188666516
2024-03-10,3881.1931892574
2024-03-11,4066.4449901418
2024-03-12,3980.2732438521
2024-03-13,4006.4569519054
2024-03-14,3883.1403559222
2024-03-15,3735.2202545607
2024-03-16,3522.8601999489
2024-03-17,3642.4130062163
2024-03-18,3517.9851297273
2024-03-19,3157.6181789707
2024-03-20,3513.3930322852
2024-03-21,3492.9913315229
2024-03-22,3333.6879909565
2024-03-23,3336.59407842
2024-03-24,3454.6364675678
2024-03-25,3590.883772924
2024-03-26,3587.5050017026
2024-03-27,3500.1152241991
2024-03-28,3561.2940584236
2024-03-29,3511.8061663441
2024-03-30,3507.9443628819
2024-03-31,3647.8563802749
2024-04-01,3505.0300386444
2024-04-02,3277.2346988709
2024-04-03,3311.4417832567
2024-04-04,3330.0405943762
2024-04-05,3318.8851690847
2024-04-06,3354.1838630574
2024-04-07,3453.4945694385
2024-04-08,3695.2928436091
2024-04-09,3505.1633552903
2024-04-10,3543.7371333979
2024-04-11,3505.2478538631
2024-04-12,3243.0349552157
2024-04-13,3004.9004445232
2024-04-14,3156.9419671803
2024-04-15,3101.6004461125
2024-04-16,3084.9201649655
2024-04-17,2984.7276279516
2024-04-18,3066.0276299664
2024-04-19,3059.2784549759
2024-04-20,3157.6272042778
2024-04-21,3147.2884742744
2024-04-22,3201.6520567626
2024-04-23,3219.9115412341
2024-04-24,3139.8052689528
2024-04-25,3156.5095419628
2024-04-26,3130.1647111846
2024-04-27,3252.168175642
2024-04-28,3262.7747417145
2024-04-29,3215.4289697146
2024-04-30,3012.2867437495
2024-05-01,2969.7847870643
2024-05-02,2988.1685074957
2024-05-03,3103.5421091631
2024-05-04,3117.5765307871
2024-05-05,3137.2489184783
2024-05-06,3062.7286748572
2024-05-07,3006.5771141232
2024-05-08,2973.6572439316
2024-05-09,3036.0205832059
2024-05-10,2909.791147181
2024-05-11,2911.6020562027
2024-05-12,2928.7020128967
2024-05-13,2949.3595613636
2024-05-14,2881.1580525016
2024-05-15,3037.0566448959
2024-05-16,2945.1310661054
2024-05-17,3094.1187606136
2024-05-18,3122.9490620548
2024-05-19,3071.8429493039
2024-05-20,3663.8555706363
2024-05-21,3789.3128212647
2024-05-22,3737.2178676292
2024-05-23,3776.9272979593
2024-05-24,3726.9345506864
2024-05-25,3749.2365712546
2024-05-26,3825.8975522959
2024-05-27,3892.0067337073
2024-05-28,3840.2564321309
2024-05-29,3763.1964574929
2024-05-30,3746.8497204402
2024-05-31,3760.0266864262
2024-06-01,3813.1988663448
2024-06-02,3780.8958883416
2024-06-03,3766.389156937
2024-06-04,3812.5159093596
2024-06-05,3864.26094797
2024-06-06,3811.6058513145
2024-06-07,3678.6291223463
2024-06-08,3680.9498987428
2024-06-09,3705.903804425
2024-06-10,3666.7175217484
2024-06-11,3498.3305497967
2024-06-12,3559.6176452473
2024-06-13,3469.2812508702
2024-06-14,3480.2719181115
2024-06-15,3565.5495056541
2024-06-16,3620.5634464932
2024-06-17,3511.379017106
2024-06-18,3483.6813541597
2024-06-19,3559.3473095853
2024-06-20,3511.0869233634
2024-06-21,3516.0755619859
2024-06-22,3494.8133879808
2024-06-23,3418.6118772591
2024-06-24,3350.25635103
2024-06-25,3395.029004864
2024-06-26,3369.4772002383
2024-06-27,3444.8005378863
2024-06-28,3373.6359398066
2024-06-29,3372.9678619929
2024-06-30,3432.8890895755
2024-07-01,3440.3416247238
2024-07-02,3416.3547278949
2024-07-03,3292.9167872079
2024-07-04,3054.521964485
2024-07-05,2981.5986963517
2024-07-06,3069.3779282848
2024-07-07,2929.3872316715
2024-07-08,3018.7320323162
2024-07-09,3064.0328836456
2024-07-10,3102.2187944314
2024-07-11,3100.3307531137
2024-07-12,3134.1586628398
2024-07-13,3177.1986392641
2024-07-14,3244.0790922444
2024-07-15,3489.5526866155
2024-07-16,3443.5135017873
2024-07-17,3388.7523731072
2024-07-18,3426.2585906447
2024-07-19,3505.7348409679
2024-07-20,3519.2953440842
2024-07-21,3536.6054396998
2024-07-22,3440.419892469
2024-07-23,3481.9959539767
2024-07-24,3336.3394237401
2024-07-25,3174.4273153636
2024-07-26,3275.9514243808
2024-07-27,3247.6079817268
2024-07-28,3271.4646364709
2024-07-29,3320.5392099336
2024-07-30,3278.6677928161
2024-07-31,3231.2957066884
2024-08-01,3201.5644469308
2024-08-02,2986.0131528012
2024-08-03,2903.3857025544
2024-08-04,2686.3988610452
2024-08-05,2417.2061842115
2024-08-06,2458.7238702336
2024-08-07,2336.5893752638
2024-08-08,2683.3527980054
2024-08-09,2599.5985844241
2024-08-10,2610.0228477264
2024-08-11,2553.252240415
2024-08-12,2724.4318594324
2024-08-13,2703.6718464697
2024-08-14,2662.914790813
2024-08-15,2570.0877300656
2024-08-16,2593.186442814
2024-08-17,2614.5467678717
2024-08-18,2613.3571785326
2024-08-19,2637.3062899278
2024-08-20,2573.1068581158
2024-08-21,2631.3956043099
2024-08-22,2622.9513546562
2024-08-23,2764.4471033
2024-08-24,2769.3897324903
2024-08-25,2749.1576670875
2024-08-26,2681.3405143605
2024-08-27,2458.7264730716
2024-08-28,2528.415504044
2024-08-29,2528.7927147052
2024-08-30,2525.8219191284
2024-08-31,2513.3937400971
2024-09-01,2427.9022806575
2024-09-02,2538.1873755956
2024-09-03,2420.603643795
2024-09-04,2448.976963363
2024-09-05,2367.7375740886
2024-09-06,2223.8765008293
2024-09-07,2274.1070647398
2024-09-08,2297.2928618416
2024-09-09,2358.4821965753
2024-09-10,2389.5809379648
2024-09-11,2339.84156536
2024-09-12,2361.7816231563
2024-09-13,2441.6072730055
2024-09-14,2418.5957742924
2024-09-15,2320.8972417266
2024-09-16,2295.2837746294
2024-09-17,2341.7077628551
2024-09-18,2369.7290255543
2024-09-19,2464.7521329287
2024-09-20,2561.072001704
2024-09-21,2615.8571459406
2024-09-22,2582.8624763883
2024-09-23,2648.5464300632
2024-09-24,2654.3549330008
2024-09-25,2579.3885693151
2024-09-26,2632.1999118007
2024-09-27,2695.9005963054
2024-09-28,2677.5391024938
2024-09-29,2659.3468478149
2024-09-30,2603.0626884402
2024-10-01,2448.9211886564
2024-10-02,2365.2317288844
2024-10-03,2349.7911912798
2024-10-04,2414.7939387071
2024-10-05,2415.6318483541
2024-10-06,2439.9578014551
2024-10-07,2421.7967510959
2024-10-08,2439.8409399284
2024-10-09,2368.2835389024
2024-10-10,2383.8578440878
2024-10-11,2436.5134816704
2024-10-12,2476.5231023831
2024-10-13,2467.6769628969
2024-10-14,2628.8998971244
2024-10-15,2606.02186875
2024-10-16,2611.1020157232
2024-10-17,2604.2734748503
2024-10-18,2641.5522859586
2024-10-19,2648.6568927929
2024-10-20,2746.3639932057
2024-10-21,2665.7120469235
2024-10-22,2620.1975773667
2024-10-23,2509.0987847857
2024-10-24,2534.4986484849
2024-10-25,2435.933985809
2024-10-26,2479.6032088937
2024-10-27,2505.9406635993
2024-10-28,2565.348032837
2024-10-29,2637.9575809217
2024-10-30,2657.3725569813
2024-10-31,2515.7992216016
2024-11-01,2511.8855479732
2024-11-02,2491.0685912815
2024-11-03,2456.4251725634
2024-11-04,2397.026458485
2024-11-05,2422.6507300945
2024-11-06,2724.1691663972
2024-11-07,2895.5854943256
2024-11-08,2962.2967416903
2024-11-09,3131.1444628132
2024-11-10,3191.3313560604
2024-11-11,3374.8128836903
2024-11-12,3246.2572583493
2024-11-13,3192.5960434937
2024-11-14,3058.9487687218
2024-11-15,3103.0404086342
2024-11-16,3133.2738277678
2024-11-17,3075.6615116228
2024-11-18,3207.8563404704
2024-11-19,3111.3839903555
2024-11-20,3072.1879396184
2024-11-21,3361.0539269185
2024-11-22,3331.6008755241
2024-11-23,3396.2234332679
2024-11-24,3363.6598928297
2024-11-25,3413.5439002968
2024-11-26,3326.5174096597
2024-11-27,3657.2493022443
2024-11-28,3579.8114770371
2024-11-29,3593.494300141
2024-11-30,3705.7052015214
2024-12-01,3711.165095551
2024-12-02,3644.1985794337
2024-12-03,3620.7116867755
2024-12-04,3841.3311664084
2024-12-05,3811.0082524796
2024-12-06,4005.8105426655
2024-12-07,4002.6927008413
2024-12-08,4005.7045763055
2024-12-09,3718.6904564265
2024-12-10,3631.8336303022
2024-12-11,3832.8220476388
2024-12-12,3883.1015001391
2024-12-13,3911.2052321329
2024-12-14,3868.4052222836
2024-12-15,3951.9411400849
2024-12-16,3987.4810414282
2024-12-17,3886.7660426368
2024-12-18,3618.7913736086
2024-12-19,3417.9278681825
2024-12-20,3472.5534066558
2024-12-21,3337.2224715334
2024-12-22,3277.535187571
2024-12-23,3415.7854103169
2024-12-24,3492.0497597155
2024-12-25,3493.2352807716
2024-12-26,3331.2258824951
2024-12-27,3328.9168712443
2024-12-28,3397.902272888
2024-12-29,3349.513340318
2024-12-30,3356.3926991904
2024-12-31,3332.5317212232
2025-01-01,3353.5041743827
2025-01-02,3451.3926926647
2025-01-03,3605.0096583348
2025-01-04,3657.7066852496
2025-01-05,3634.1036630331
2025-01-06,3688.6113395
2025-01-07,3381.5773155737
2025-01-08,3326.3292760284
2025-01-09,3219.4307348981
2025-01-10,3267.4900400932
2025-01-11,3282.2177217399
2025-01-12,3265.9511514899
2025-01-13,3135.4997200989
2025-01-14,3223.6846292978
2025-01-15,3450.5376123693
2025-01-16,3308.3452690441
2025-01-17,3474.107275649
2025-01-18,3305.7895906773
2025-01-19,3208.9643743573
2025-01-20,3278.0353650873
2025-01-21,3327.4062612887
2025-01-22,3240.2245269346
2025-01-23,3334.7142017869
2025-01-24,3309.554998792
2025-01-25,3317.2695057658
2025-01-26,3236.1341830842
2025-01-27,3178.9205191584
2025-01-28,3077.1126333315
2025-01-29,3112.998910374
2025-01-30,3247.7799513503
2025-01-31,3298.2651884844
2025-02-01,3118.3286253641
2025-02-02,2868.6928684244
2025-02-03,2884.5666311078
2025-02-04,2735.0512076664
2025-02-05,2787.7789694742
2025-02-06,2688.4008590972
2025-02-07,2622.2111776681
2025-02-08,2632.308332463
2025-02-09,2628.7211134175
2025-02-10,2661.1668048351
2025-02-11,2602.7820070465
2025-02-12,2736.9020036463
2025-02-13,2675.9025200229
2025-02-14,2726.0916324155
2025-02-15,2693.5597988453
2025-02-16,2663.3158479393
2025-02-17,2743.1997499049
2025-02-18,2669.3387495962
2025-02-19,2715.7709077319
2025-02-20,2740.3865429063
2025-02-21,2659.6555266804
2025-02-22,2764.0293093467
2025-02-23,2821.3102005204
2025-02-24,2513.8211930964
2025-02-25,2493.592433124
2025-02-26,2331.4526094027
2025-02-27,2305.4843934633
2025-02-28,2237.9052417047
